id,question,options,answer_key,question_kz,options_kz,pred_native_kz,pred_en_kz
81e016974d33fe383c848b6c819791cd,For what entity should the government work?,"A) country
B) democracy
C) canada
D) civilization
E) tax office",A,Үкімет қандай ұйым үшін жұмыс істеуі керек?,"A) ел
B) демократия
C) Канада
D) өркениет
E) салық басқармасы",A,A
66275550d64d16339c944e6a6d63eb5b,What attraction is sometimes so large that you need a map to find your way around?,"A) amusement park
B) truck stop
C) mcdonalds
D) backpack
E) classroom",A,"Қай көрнекті орын кейде соншалықты үлкен, сондықтан айналаңызда жол табу үшін карта қажет?","A) ойын-сауық паркі
B) жүк көліктерінің аялдамасы
C) мкдональдс
D) рюкзак
E) сынып",A,A
26d7d59ef7b9f2e0c2d47419fa5bca91,Where might you see a green field while driving?,"A) kansas
B) meadow
C) farmland
D) countryside
E) rural area",D,Көлік жүргізу кезінде жасыл алқапты қайдан көруге болады?,"A) Канзас
B) шабындық
C) егістік
D) ауылдық жер
E) ауылдық аймақ",B,B
235094c966bcbdc94701b41b969f9c75,when communicating with my boss what should i do,"A) misunderstandings
B) transfer of information
C) learning
D) confusion
E) silence",B,бастығыммен сөйлескенде не істеуім керек,"A) түсінбеушіліктер
B) ақпарат беру
C) үйрену
D) шатасу
E) үнсіздік",B,B
449de58e919975867255218484a9fc89,"If you want to learn about the world and understand the real reasons behind cultural norms and mores, you have achieved a sense of what?","A) enlightenment
B) open mind
C) confusion
D) smartness
E) anger",A,"Егер сіз әлем туралы білгіңіз келсе және мәдени нормалар мен әдет-ғұрыптардың шынайы себептерін түсінгіңіз келсе, сіз қандай сезімге қол жеткіздіңіз?","A) ағартушылық
B) ашық ақыл
C) шатасу
D) ақылдылық
E) ашу",B,A
159d50e325b59c6d29ec371500e173b4,What is a form of anaerobic exercising?,"A) shortness of breath
B) lift weights
C) error
D) fall down
E) run",E,Анаэробты жаттығудың бір түрі қандай?,"A) ентігу
B) салмақ көтеру
C) қате
D) құлау
E) жүгіру",B,B
eb6807290df71b040e2c7bcc5d11fdea,"If a person stutters when he experiences anxiety or excitement, he'll have difficult doing what?","A) express information
B) dance
C) library
D) go somewhere
E) study",A,"Егер адам мазасыздық немесе толқу кезінде кекештенсе, ол не істеуде қиындыққа тап болады?","A) ақпаратты жеткізу
B) би билеу
C) кітапхана
D) бір жерге бару
E) оқу",A,A
f8a2cbc7189b92a809ce9cd857030621,Stabbing to death of a person is what sort of way to die?,"A) pool of blood
B) gruesome
C) charming
D) being arrested
E) killing",B,Адамды пышақтап өлтіру қандай өлім түріне жатады?,"A) қанға боялу
B) сұмдық
C) сүйкімді
D) қамауға алу
E) өлтіру",E,E
a4b4242fab25e86a9d7ffedcaecdcdbe,Where is a good place to store pamphlets in your home or office?,"A) library
B) health department
C) mail box
D) drawer
E) bookstore",D,Үйіңізде немесе кеңсеңізде парақшаларды сақтауға жақсы орын қайда?,"A) кітапхана
B) денсаулық сақтау бөлімі
C) пошта жәшігі
D) тартпа
E) кітап дүкені",D,D
ef22ef7aeec70aaa688720f805c1cf38,Billy set aside a block of time for having fun after work. Why might he do this?,"A) happiness
B) stress relief
C) pleasure
D) ocean
E) may laugh",B,Билли жұмыстан кейін көңіл көтеру үшін уақыт бөлді. Ол мұны не үшін жасауы мүмкін?,"A) бақыт
B) стрессті жеңілдету
C) ләззат
D) мұхит
E) күлуі мүмкін",B,B
35872be88df5f6c4a6600020266a5458,What type of building has the most top floor?,"A) go down
B) apartment building
C) tall building
D) office building
E) cabin",C,Қай ғимараттың жоғарғы қабаты ең көп?,"A) төмен түсу
B) көп қабатты үй
C) биік ғимарат
D) кеңсе ғимараты
E) кабина",B,C
cf33e0f5891ce53a716432be06a46ee1,What would be happening if you are pretending to be a police officer?,"A) fighting
B) misunderstanding
C) deception
D) play
E) distrust",C,"Егер сіз полиция қызметкері болып көрінсеңіз, не болар еді?","A) төбелес
B) түсінбеушілік
C) алдау
D) ойын
E) сенімсіздік",B,E
76b6f0765a3b2fba71021f902142edc0,Why would you be watching tv instead of doing something else?,"A) headache
B) laughter
C) laziness
D) erections
E) wasting time",C,Неліктен сіз басқа нәрсе жасаудың орнына теледидар көріп отырсыз?,"A) бас ауруы
B) күлкі
C) жалқаулық
D) эрекциялар
E) уақытты босқа өткізу",C,C
8d3dc21a53523850ec80771daaa5ff20,James wanted to find an old underground map from the 50s.  Where might he look for one?,"A) library
B) subway station
C) county engineer's office
D) super market
E) home",A,Джеймс 50-жылдардағы ескі жер асты картасын тапқысы келді. Ол оны қайдан іздеуі мүмкін?,"A) кітапхана
B) метро станциясы
C) округ инженері кеңсесі
D) супермаркет
E) үй",A,A
75b8195e23c6bada574f1e41471b8f23,What can happen when you contemplate alone for a long time?,"A) daydream
B) headache
C) get ideas
D) sleep
E) become distracted",A,Ұзақ уақыт жалғыз ойланған кезде не болуы мүмкін?,"A) қиялдау
B) бас ауруы
C) идеялар пайда болу
D) ұйықтау
E) алаңдау",C,C
cef855ec07c66a731741026c2839b0d3,"The student explained he had a clue what neuroepithelium was and got really nervous, he then lost his balance because a what issue?","A) tastebud
B) retina
C) inner ear
D) nasal cavity
E) autistic",C,"Студент нейроэпителийдің не екенін түсіндіріп, қатты қобалжыды, содан кейін ол тепе-теңдігін жоғалтты, себебі қандай мәселе болды?","A) дәм бүршігі
B) тор қабық
C) ішкі құлақ
D) мұрын қуысы
E) аутистік",C,C
56d0fc282a144565f2c852415c6fa92c,What does a person often feel about someone judging them guilty?,"A) controversy
B) responsibility
C) resentment
D) judge feelings
E) hurt feelings",C,Адам өзін кінәлі деп айыптаған біреуге қатысты жиі не сезінеді?,"A) дау-дамай
B) жауапкершілік
C) реніш
D) төрешінің сезімдері
E) ренжіген сезімдер",C,C
3957ac6bab96fc9d4f173ada4692d16b,What do people do when they think too quickly?,"A) jump to conclusions
B) hurry home
C) build trust
D) pay bills
E) sing",A,Адамдар тым тез ойлағанда не істейді?,"A) қорытынды жасауға асығу
B) үйге асығу
C) сенім қалыптастыру
D) шоттарды төлеу
E) ән айту",A,A
163d83851ecd4a4144b31b8738e4c335,Women used to be expected to wear a dress but it's now acceptable for them to wear what?,"A) man suit
B) pants
C) naked
D) action
E) long skirt",B,"Әйелдерден бұрын көйлек кию күтілетін, бірақ қазір оларға не киюге рұқсат етілген?","A) ерлер костюмі
B) шалбар
C) жалаңаш
D) әрекет
E) ұзын юбка",B,B
651785ed4f7b0bd2e7ca9f70a42acea5,What is happening while he's playing basketball for such a long time?,"A) sweating
B) pain
C) having fun
D) medium
E) knee injury",A,Ол ұзақ уақыт бойы баскетбол ойнап жатқанда не болып жатыр?,"A) терлеу
B) ауырсыну
C) көңіл көтеру
D) орташа
E) тізе жарақаты",A,A
1a8fbab20bbdf0bbf3961894662d5f7c,"You have to a lot of thinking while studying a new subject, but it is how you gain what?","A) fatigue
B) depression
C) best way
D) weight
E) knowledge",E,"Жаңа пәнді оқып жатқанда көп ойлануға тура келеді, бірақ бұл сізге не береді?","A) шаршау
B) депрессия
C) ең жақсы жол
D) салмақ
E) білім",E,E
8c8052980e357545398d27d1c3c832d8,What has a shelf that does not allow you to see what is inside of it?,"A) chest of drawers
B) stove
C) hold alcohol
D) bookcase
E) grocery store",A,Ішін көруге мүмкіндік бермейтін сөресі бар не нәрсе?,"A) жәшіктері бар шкаф
B) пеш
C) алкоголь сақтау
D) кітап сөресі
E) азық-түлік дүкені",A,A
1a8b3c2a46efabcbd506f9cf70886ed0,Which large land mass is home to the most monkeys?,"A) amazon basin
B) friend's house
C) lift number 3
D) research laboratory
E) african continent",E,Қай үлкен жер массасы ең көп маймылдардың мекені болып табылады?,"A) амазон бассейні
B) досының үйі
C) 3-нөмірлі лифт
D) зерттеу зертханасы
E) африка құрлығы",E,E
8086f022f2d4a4888ae1f8c7e4541ab9,How can someone die from eating hamburger?,"A) gas
B) getting full
C) mad cow disease
D) death
E) feel full",C,Адам гамбургер жеп қалай қайтыс болуы мүмкін?,"A) газ
B) тойып кету
C) құтырған сиыр ауруы
D) өлім
E) тойып қалу",C,C
