text,label
Jean B. Cryor. Jean B. Cryor (December 13 1938 – November 3 2009) was a member of the Maryland House of Delegates for District 15 which covers a portion of Montgomery County Maryland and later sat on the Montgomery County Planning Board as one of two Republicans by appointment from June 2007 until the time of her death from cancer. She was born near Philadelphia Pennsylvania.,4
Cavalleria rusticana (1982 film). Cavalleria rusticana is a 1982 Italian film directed by Franco Zeffirelli.,12
Oreochromis leucostictus. Oreochromis leucostictus is a species of cichlid originally native to the Democratic Republic of the Congo and Uganda. It has now been introduced widely in central Africa and is accused of having a negative ecological impact in some areas where introduced. This species can reach a length of 36.3 centimetres (14.3 in) SL. This species can also be found in the aquarium trade and experiments aimed at farming this species have been conducted.,9
Automobiles Chatenet. Chatenet is a French microcar.,5
Pyrausta aerealis. Pyrausta aerealis is a species of moth in the Crambidae family. It is found in most of Europe (except Portugal Ireland Great Britain the Benelux Norway the Czech Republic Croatia and Hungary). It has also been recorded from Kyrgyzstan Kazakhstan Afghanistan China and Algeria.The wingspan is 18–26 mm.The larvae have been recorded feeding on Artemisia vulgaris Thymus serpyllum Scrophularia Gnaphalium Helichrysum and Thalictrum species.,9
The Brittons Academy. The Brittons Academy (formerly Brittons School) is a coeducational secondary school with academy status located in the Rainham area of the London Borough of Havering England.The school first opened in 1952 as an experimental bilateral Technical School for pupils aged 11 to 15. Technical students were transferred to the newly opened Abbs Cross Technical High School in 1958 and Brittons was redesignated as a coeducational secondary modern school.,1
Andrew McNair (actor). Andrew Andy McNair (born Andrew Robert McNair on June 15 1979 in London England) is an English actor probably best known for his role on Channel 4 soap opera Hollyoaks.,2
The Man with the Golden Gun (film). The Man with the Golden Gun (1974) is the ninth spy film in the James Bond series and the second to star Roger Moore as the fictional MI6 agent James Bond. A loose adaptation of Ian Fleming's novel of same name the film has Bond sent after the Solex Agitator a device that can harness the power of the sun while facing the assassin Francisco Scaramanga the Man with the Golden Gun.,12
Oedocladium. In taxonomy Oedocladium is a genus of algae specifically of the Oedogoniales.,10
Cerithium rehderi. Cerithium rehderi is a species of sea snail a marine gastropod mollusk in the family Cerithiidae.,9
David Stones. David Blake (born July 31 1988) better known by his stage name David Stones is an American hip hop recording artist from Brooklyn New York. He is the co-founder of District of Hip Hop also known as the DOHH Squad and the younger cousin of Boot Camp Clik leader and Duck Down Music Inc. Co-CEO Buckshot.David started receiving notoriety in 2010 while still known by the pseudonym Stones after remixing Diddy Dirty Money's hit song Hello Good Morning and releasing a music video to accompany it.,2
Statilia maculata. Statilia maculata common name Asian Jumping Mantis or 小蟷螂 Ko-kamakiri (Japanese meaning Small Mantis) or 좀사마귀 Joem-sa-ma-gui (Korean meaning Small Mantis) is a species of praying mantis native to Asia that can be found in China and Japan and Korea.,9
Spatium 3D Technologies. Spatium 3D Technologies is a worldwide provider of 3D optical measurement services and hardware. Its product offering include scanners with surface inspection photogrammetry edge detection and hole/features single point tactile probe measurement features.,0
MacKinlay Kantor. MacKinlay Kantor (February 4 1904 – October 11 1977) born Benjamin McKinlay Kantor was an American journalist novelist and screenwriter. He wrote more than 30 novels several set during the American Civil War and was awarded the Pulitzer Prize for Fiction in 1956 for his 1955 novel Andersonville about the Confederate prisoner of war camp.,2
Chiny Pomeranian Voivodeship. Chiny [ˈxinɨ] is a village in the administrative district of Gmina Chojnice within Chojnice County Pomeranian Voivodeship in northern Poland. It lies approximately 22 kilometres (14 mi) north of Chojnice and 94 km (58 mi) south-west of the regional capital Gdańsk.For details of the history of the region see History of Pomerania.,8
Culver PQ-14 Cadet. In 1940 the U.S. Army Air Corps drew up a requirement for a radio-controlled target drone for training anti-aircraft artillery gunners. The first aircraft in a series of target drones was a modification of the Culver LFA Cadet which eventually led to the PQ-14 series used throughout World War II and beyond.,5
Full Petal Jacket. Full Petal Jacket is the seventh album released by surf music band The Surfin' Lungs released in 2010 on the Spanish label Wild Punk Records and features a rare lead vocal by bassist Steve Dean who wrote After All This Time about his wife. All 14 tracks are self-penned and they continue in the surf sun and girls vein which the Lungs have become renowned for. Without the hard punkier edge of Surf Drags Full Petal Jacket is a prime example of how to execute surf pop.,11
The Killer (comics). The Killer (Le Tueur) is a French comic book by writer Matz and artist Luc Jacamon which follows the life of an unnamed assassin.,13
Old Sacramento State Historic Park. Old Sacramento State Historic Park is located within the Old Sacramento Historic District of Sacramento California. It is generally referred to as Old Sacramento or Old Sac and since the 1960s has been restored and developed as a significant tourist attraction. The Old Sacramento Historic District is a U.S. National Historic Landmark District.,6
Damunumulla. Damunumulla is a village in Sri Lanka. It is located within Central Province.,8
Amorbia exsectana. Amorbia exsectana is a species of moth of the Tortricidae family. It is found from Brazil to Panama where it is found at altitudes between 1000 and 1500 meters.The length of the forewings is 8.8–9.2 mm for males and 10–11 mm for females. The ground colour of the forewings is light brown the basal median and subterminal fasciae are dark brown. The hindwings are cream. Adults have been recorded on wing in January May June and October.,9
Epic/Sony Records. Epic/Sony Records is a Japanese record label owned by Sony Music Entertainment Japan. Its founder was Shigeo Maruyama.Between 1978 and 1988 the label operated as a wholly owned subsidiary: Epic/Sony Inc. (株式会社EPIC・ソニー) was established in August 1978 and was folded back into CBS/Sony Group in March 1988.Notable music artists for this company have included Motoharu Sano Tetsuya Komuro and Kimiko Itoh.In 2001 it was re-established as Epic Records Japan Inc.,0
Acaena dumicola. Acaena dumicola is a species of perennial plant found only in scrubby and rocky habitats at altitudes of between 300 and 1200 m in the South Island of New Zealand.This is a low plant distinctive for its prostrate branches each ending in three bluish-green leaflets. The margins of these leaflets are minutely toothed the teeth often being reddish-brown. It often grows as a ground cover plant beneath thickets of Matagouri (Discaria toumatou).,10
Phacelia pachyphylla. Phacelia pachyphylla is a species of phacelia known by the common name blacktack phacelia. It is native to the deserts of California and Baja California where it grows in sandy alkali flats and scrub. It is an annual herb growing erect to a maximum height around 17 centimeters. It is glandular in texture the hairs tipped with bulbous glands. The leaves which are mostly arranged around the base of the stem have crinkly or wavy-edged rounded blades on petioles a few centimeters long.,10
